index,lat,lon,data
0,1.219833378289269,103.60749915163719,false
1,1.2216314570437985,103.60749915163719,false
2,1.223429535798328,103.60749915163719,false
3,1.2252276145528576,103.60749915163719,false
4,1.227025693307387,103.60749915163719,false
5,1.2288237720619166,103.60749915163719,false
6,1.2306218508164462,103.60749915163719,false
7,1.2324199295709757,103.60749915163719,false
8,1.2342180083255052,103.60749915163719,false
9,1.2360160870800347,103.60749915163719,false
10,1.2378141658345643,103.60749915163719,false
11,1.2396122445890938,103.60749915163719,false
12,1.2414103233436233,103.60749915163719,false
13,1.2432084020981529,103.60749915163719,false
14,1.2611891896434482,103.60749915163719,false
15,1.2629872683979777,103.60749915163719,false
16,1.2647853471525072,103.60749915163719,false
17,1.2665834259070368,103.60749915163719,false
18,1.219833378289269,103.60929759814034,false
19,1.2216314570437985,103.60929759814034,false
20,1.223429535798328,103.60929759814034,false
21,1.2252276145528576,103.60929759814034,false
22,1.227025693307387,103.60929759814034,false
23,1.2288237720619166,103.60929759814034,false
24,1.2306218508164462,103.60929759814034,false
25,1.2324199295709757,103.60929759814034,false
26,1.2342180083255052,103.60929759814034,false
27,1.2360160870800347,103.60929759814034,false
28,1.2378141658345643,103.60929759814034,false
29,1.2396122445890938,103.60929759814034,false
30,1.2414103233436233,103.60929759814034,true
31,1.2432084020981529,103.60929759814034,true
32,1.246804559607212,103.60929759814034,false
33,1.2486026383617415,103.60929759814034,false
34,1.250400717116271,103.60929759814034,false
35,1.2521987958708005,103.60929759814034,false
36,1.2611891896434482,103.60929759814034,false
37,1.2629872683979777,103.60929759814034,false
38,1.2647853471525072,103.60929759814034,false
39,1.2665834259070368,103.60929759814034,false
40,1.2683815046615663,103.60929759814034,false
41,1.2701795834160958,103.60929759814034,false
42,1.219833378289269,103.6110960446435,false
43,1.2216314570437985,103.6110960446435,false
44,1.223429535798328,103.6110960446435,false
45,1.2252276145528576,103.6110960446435,false
46,1.227025693307387,103.6110960446435,false
47,1.2288237720619166,103.6110960446435,false
48,1.2306218508164462,103.6110960446435,false
49,1.2324199295709757,103.6110960446435,false
50,1.2342180083255052,103.6110960446435,false
51,1.2360160870800347,103.6110960446435,false
52,1.2378141658345643,103.6110960446435,false
53,1.2396122445890938,103.6110960446435,true
54,1.2414103233436233,103.6110960446435,true
55,1.2432084020981529,103.6110960446435,true
56,1.246804559607212,103.6110960446435,true
57,1.2486026383617415,103.6110960446435,false
58,1.250400717116271,103.6110960446435,false
59,1.2521987958708005,103.6110960446435,true
60,1.2557949533798596,103.6110960446435,true
61,1.257593032134389,103.6110960446435,false
62,1.2593911108889186,103.6110960446435,false
63,1.2611891896434482,103.6110960446435,false
64,1.2629872683979777,103.6110960446435,false
65,1.2647853471525072,103.6110960446435,false
66,1.2665834259070368,103.6110960446435,false
67,1.2683815046615663,103.6110960446435,false
68,1.2701795834160958,103.6110960446435,true
69,1.2719776621706254,103.6110960446435,true
70,1.2737757409251549,103.6110960446435,true
71,1.2755738196796844,103.6110960446435,true
72,1.219833378289269,103.61289449114666,false
73,1.2216314570437985,103.61289449114666,false
74,1.223429535798328,103.61289449114666,false
75,1.2252276145528576,103.61289449114666,false
76,1.227025693307387,103.61289449114666,false
77,1.2288237720619166,103.61289449114666,false
78,1.2306218508164462,103.61289449114666,false
79,1.2324199295709757,103.61289449114666,false
80,1.2342180083255052,103.61289449114666,false
81,1.2360160870800347,103.61289449114666,false
82,1.2378141658345643,103.61289449114666,true
83,1.2396122445890938,103.61289449114666,true
84,1.2414103233436233,103.61289449114666,true
85,1.2432084020981529,103.61289449114666,true
86,1.2450064808526824,103.61289449114666,true
87,1.246804559607212,103.61289449114666,true
88,1.2486026383617415,103.61289449114666,false
89,1.250400717116271,103.61289449114666,true
90,1.2521987958708005,103.61289449114666,true
91,1.25399687462533,103.61289449114666,true
92,1.2557949533798596,103.61289449114666,true
93,1.257593032134389,103.61289449114666,true
94,1.2593911108889186,103.61289449114666,false
95,1.2611891896434482,103.61289449114666,false
96,1.2629872683979777,103.61289449114666,false
97,1.2647853471525072,103.61289449114666,false
98,1.2665834259070368,103.61289449114666,false
99,1.2683815046615663,103.61289449114666,false
100,1.2701795834160958,103.61289449114666,true
101,1.2719776621706254,103.61289449114666,true
102,1.2737757409251549,103.61289449114666,true
103,1.2755738196796844,103.61289449114666,true
104,1.277371898434214,103.61289449114666,true
105,1.2180352995347394,103.61469293764982,false
106,1.219833378289269,103.61469293764982,false
107,1.2216314570437985,103.61469293764982,false
108,1.223429535798328,103.61469293764982,false
109,1.2252276145528576,103.61469293764982,false
110,1.227025693307387,103.61469293764982,false
111,1.2288237720619166,103.61469293764982,false
112,1.2306218508164462,103.61469293764982,false
113,1.2324199295709757,103.61469293764982,false
114,1.2342180083255052,103.61469293764982,false
115,1.2360160870800347,103.61469293764982,false
116,1.2378141658345643,103.61469293764982,true
117,1.2396122445890938,103.61469293764982,true
118,1.2414103233436233,103.61469293764982,true
119,1.2432084020981529,103.61469293764982,true
120,1.2450064808526824,103.61469293764982,true
121,1.246804559607212,103.61469293764982,true
122,1.2486026383617415,103.61469293764982,false
123,1.250400717116271,103.61469293764982,true
124,1.2521987958708005,103.61469293764982,true
125,1.25399687462533,103.61469293764982,true
126,1.2557949533798596,103.61469293764982,true
127,1.257593032134389,103.61469293764982,true
128,1.2593911108889186,103.61469293764982,false
129,1.2611891896434482,103.61469293764982,false
130,1.2629872683979777,103.61469293764982,false
131,1.2647853471525072,103.61469293764982,false
132,1.2665834259070368,103.61469293764982,false
133,1.2683815046615663,103.61469293764982,true
